"filename","condition","subject","gesture","count"
"shearx_P1_pinch_8_FLAT.csv","flat","1","pinch","-1"
"shearx_P1_poke_1_FLAT.csv","flat","1","poke","-1"
"shearx_P1_poke_2_FLAT.csv","flat","1","poke","-1"
"shearx_P1_poke_3_FLAT.csv","flat","1","poke","-1"
"shearx_P1_poke_4_FLAT.csv","flat","1","poke","-1"
"shearx_P1_poke_5_FLAT.csv","flat","1","poke","-1"
"shearx_P1_poke_6_FLAT.csv","flat","1","poke","-1"
"shearx_P1_poke_7_FLAT.csv","flat","1","poke","-1"
"shearx_P1_poke_8_FLAT.csv","flat","1","poke","-1"
"shearx_P1_rub_1_FLAT.csv","flat","1","rub","-1"
"shearx_P1_rub_2_FLAT.csv","flat","1","rub","-1"
"shearx_P1_rub_3_FLAT.csv","flat","1","rub","-1"
"shearx_P1_rub_4_FLAT.csv","flat","1","rub","-1"
"shearx_P1_rub_5_FLAT.csv","flat","1","rub","-1"
"shearx_P1_rub_6_FLAT.csv","flat","1","rub","-1"
"shearx_P1_rub_7_FLAT.csv","flat","1","rub","-1"
"shearx_P1_rub_8_FLAT.csv","flat","1","rub","-1"
"shearx_P1_scratch_1_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_scratch_2_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_scratch_3_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_scratch_4_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_scratch_5_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_scratch_6_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_scratch_7_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_scratch_8_FLAT.csv","flat","1","scratch","-1"
"shearx_P1_stroke_1_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_stroke_2_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_stroke_3_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_stroke_4_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_stroke_5_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_stroke_6_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_stroke_7_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_stroke_8_FLAT.csv","flat","1","stroke","-1"
"shearx_P1_tap_1_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tap_2_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tap_3_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tap_4_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tap_5_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tap_6_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tap_7_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tap_8_FLAT.csv","flat","1","tap","-1"
"shearx_P1_tickle_1_FLAT.csv","flat","1","tickle","-1"
"shearx_P1_tickle_2_FLAT.csv","flat","1","tickle","-1"
"shearx_P1_tickle_3_FLAT.csv","flat","1","tickle","-1"
"shearx_P1_tickle_4_FLAT.csv","flat","1","tickle","-1"
"shearx_P1_tickle_5_FLAT.csv","flat","1","tickle","-1"
"shearx_P1_tickle_6_FLAT.csv","flat","1","tickle","-1"
"shearx_P1_tickle_7_FLAT.csv","flat","1","tickle","-1"
"shearx_P1_tickle_8_FLAT.csv","flat","1","tickle","-1"
"shearx_P10_constant_1_FLAT.csv","flat","10","constant","-1"
"shearx_P10_constant_2_FLAT.csv","flat","10","constant","-1"
"shearx_P10_constant_3_FLAT.csv","flat","10","constant","-1"
"shearx_P10_constant_4_FLAT.csv","flat","10","constant","-1"
"shearx_P10_constant_5_FLAT.csv","flat","10","constant","-1"
"shearx_P10_constant_6_FLAT.csv","flat","10","constant","-1"
"shearx_P10_constant_7_FLAT.csv","flat","10","constant","-1"
"shearx_P10_constant_8_FLAT.csv","flat","10","constant","-1"
"shearx_P10_freeplay_1_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_freeplay_2_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_freeplay_3_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_freeplay_4_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_freeplay_5_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_freeplay_6_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_freeplay_7_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_freeplay_8_FLAT.csv","flat","10","freeplay","-1"
"shearx_P10_no_1_FLAT.csv","flat","10","no","-1"
"shearx_P10_no_2_FLAT.csv","flat","10","no","-1"
"shearx_P10_no_3_FLAT.csv","flat","10","no","-1"
"shearx_P10_no_4_FLAT.csv","flat","10","no","-1"
"shearx_P10_no_5_FLAT.csv","flat","10","no","-1"
"shearx_P10_no_6_FLAT.csv","flat","10","no","-1"
"shearx_P10_no_7_FLAT.csv","flat","10","no","-1"
"shearx_P10_pat_1_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pat_2_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pat_3_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pat_4_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pat_5_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pat_6_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pat_7_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pat_8_FLAT.csv","flat","10","pat","-1"
"shearx_P10_pinch_1_FLAT.csv","flat","10","pinch","-1"
"shearx_P10_pinch_2_FLAT.csv","flat","10","pinch","-1"
"shearx_P10_pinch_3_FLAT.csv","flat","10","pinch","-1"
"shearx_P10_pinch_4_FLAT.csv","flat","10","pinch","-1"
"shearx_P10_pinch_5_FLAT.csv","flat","10","pinch","-1"
"shearx_P10_pinch_6_FLAT.csv","flat","10","pinch","-1"
"shearx_P10_pinch_7_FLAT.csv","flat","10","pinch","-1"
"shearx_P10_poke_1_FLAT.csv","flat","10","poke","-1"
"shearx_P10_poke_2_FLAT.csv","flat","10","poke","-1"
"shearx_P10_poke_3_FLAT.csv","flat","10","poke","-1"
"shearx_P10_poke_4_FLAT.csv","flat","10","poke","-1"
"shearx_P10_poke_5_FLAT.csv","flat","10","poke","-1"
"shearx_P10_poke_6_FLAT.csv","flat","10","poke","-1"
"shearx_P10_poke_7_FLAT.csv","flat","10","poke","-1"
"shearx_P10_rub_1_FLAT.csv","flat","10","rub","-1"
"shearx_P10_rub_2_FLAT.csv","flat","10","rub","-1"
"shearx_P10_rub_3_FLAT.csv","flat","10","rub","-1"
"shearx_P10_rub_4_FLAT.csv","flat","10","rub","-1"
"shearx_P10_rub_5_FLAT.csv","flat","10","rub","-1"
"shearx_P10_rub_6_FLAT.csv","flat","10","rub","-1"
"shearx_P10_rub_7_FLAT.csv","flat","10","rub","-1"
"shearx_P10_rub_8_FLAT.csv","flat","10","rub","-1"
"shearx_P10_scratch_1_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_scratch_2_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_scratch_3_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_scratch_4_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_scratch_5_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_scratch_6_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_scratch_7_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_scratch_8_FLAT.csv","flat","10","scratch","-1"
"shearx_P10_stroke_1_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_stroke_2_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_stroke_3_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_stroke_4_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_stroke_5_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_stroke_6_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_stroke_7_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_stroke_8_FLAT.csv","flat","10","stroke","-1"
"shearx_P10_tap_1_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tap_2_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tap_3_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tap_4_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tap_5_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tap_6_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tap_7_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tap_8_FLAT.csv","flat","10","tap","-1"
"shearx_P10_tickle_1_FLAT.csv","flat","10","tickle","-1"
"shearx_P10_tickle_2_FLAT.csv","flat","10","tickle","-1"
"shearx_P10_tickle_3_FLAT.csv","flat","10","tickle","-1"
"shearx_P10_tickle_4_FLAT.csv","flat","10","tickle","-1"
"shearx_P10_tickle_5_FLAT.csv","flat","10","tickle","-1"
"shearx_P10_tickle_6_FLAT.csv","flat","10","tickle","-1"
"shearx_P10_tickle_7_FLAT.csv","flat","10","tickle","-1"
"shearx_P10_tickle_8_FLAT.csv","flat","10","tickle","-1"
"shearx_P2_constant_1_FLAT.csv","flat","2","constant","-1"
"shearx_P2_constant_2_FLAT.csv","flat","2","constant","-1"
"shearx_P2_constant_3_FLAT.csv","flat","2","constant","-1"
"shearx_P2_constant_4_FLAT.csv","flat","2","constant","-1"
"shearx_P2_constant_5_FLAT.csv","flat","2","constant","-1"
"shearx_P2_constant_6_FLAT.csv","flat","2","constant","-1"
"shearx_P2_constant_7_FLAT.csv","flat","2","constant","-1"
"shearx_P2_freeplay_1_FLAT.csv","flat","2","freeplay","-1"
"shearx_P2_freeplay_2_FLAT.csv","flat","2","freeplay","-1"
"shearx_P2_freeplay_3_FLAT.csv","flat","2","freeplay","-1"
"shearx_P2_freeplay_4_FLAT.csv","flat","2","freeplay","-1"
"shearx_P2_freeplay_5_FLAT.csv","flat","2","freeplay","-1"
"shearx_P2_freeplay_6_FLAT.csv","flat","2","freeplay","-1"
"shearx_P2_freeplay_7_FLAT.csv","flat","2","freeplay","-1"
"shearx_P2_no_1_FLAT.csv","flat","2","no","-1"
"shearx_P2_no_2_FLAT.csv","flat","2","no","-1"
"shearx_P2_no_3_FLAT.csv","flat","2","no","-1"
"shearx_P2_no_4_FLAT.csv","flat","2","no","-1"
"shearx_P2_no_5_FLAT.csv","flat","2","no","-1"
"shearx_P2_no_6_FLAT.csv","flat","2","no","-1"
"shearx_P2_no_7_FLAT.csv","flat","2","no","-1"
"shearx_P2_pat_1_FLAT.csv","flat","2","pat","-1"
"shearx_P2_pat_2_FLAT.csv","flat","2","pat","-1"
"shearx_P2_pat_3_FLAT.csv","flat","2","pat","-1"
"shearx_P2_pat_4_FLAT.csv","flat","2","pat","-1"
"shearx_P2_pat_5_FLAT.csv","flat","2","pat","-1"
"shearx_P2_pat_6_FLAT.csv","flat","2","pat","-1"
"shearx_P2_pat_7_FLAT.csv","flat","2","pat","-1"
"shearx_P2_pinch_1_FLAT.csv","flat","2","pinch","-1"
"shearx_P2_pinch_2_FLAT.csv","flat","2","pinch","-1"
"shearx_P2_pinch_3_FLAT.csv","flat","2","pinch","-1"
"shearx_P2_pinch_4_FLAT.csv","flat","2","pinch","-1"
"shearx_P2_pinch_5_FLAT.csv","flat","2","pinch","-1"
"shearx_P2_pinch_6_FLAT.csv","flat","2","pinch","-1"
"shearx_P2_pinch_7_FLAT.csv","flat","2","pinch","-1"
"shearx_P2_poke_1_FLAT.csv","flat","2","poke","-1"
"shearx_P2_poke_2_FLAT.csv","flat","2","poke","-1"
"shearx_P2_poke_3_FLAT.csv","flat","2","poke","-1"
"shearx_P2_poke_4_FLAT.csv","flat","2","poke","-1"
"shearx_P2_poke_5_FLAT.csv","flat","2","poke","-1"
"shearx_P2_poke_6_FLAT.csv","flat","2","poke","-1"
"shearx_P2_poke_7_FLAT.csv","flat","2","poke","-1"
"shearx_P2_rub_1_FLAT.csv","flat","2","rub","-1"
"shearx_P2_rub_2_FLAT.csv","flat","2","rub","-1"
"shearx_P2_rub_3_FLAT.csv","flat","2","rub","-1"
"shearx_P2_rub_4_FLAT.csv","flat","2","rub","-1"
"shearx_P2_rub_5_FLAT.csv","flat","2","rub","-1"
"shearx_P2_rub_6_FLAT.csv","flat","2","rub","-1"
"shearx_P2_rub_7_FLAT.csv","flat","2","rub","-1"
"shearx_P2_scratch_1_FLAT.csv","flat","2","scratch","-1"
"shearx_P2_scratch_2_FLAT.csv","flat","2","scratch","-1"
"shearx_P2_scratch_3_FLAT.csv","flat","2","scratch","-1"
"shearx_P2_scratch_4_FLAT.csv","flat","2","scratch","-1"
"shearx_P2_scratch_5_FLAT.csv","flat","2","scratch","-1"
"shearx_P2_scratch_6_FLAT.csv","flat","2","scratch","-1"
"shearx_P2_scratch_7_FLAT.csv","flat","2","scratch","-1"
"shearx_P2_stroke_1_FLAT.csv","flat","2","stroke","-1"
"shearx_P2_stroke_2_FLAT.csv","flat","2","stroke","-1"
"shearx_P2_stroke_3_FLAT.csv","flat","2","stroke","-1"
"shearx_P2_stroke_4_FLAT.csv","flat","2","stroke","-1"
"shearx_P2_stroke_5_FLAT.csv","flat","2","stroke","-1"
"shearx_P2_stroke_6_FLAT.csv","flat","2","stroke","-1"
"shearx_P2_stroke_7_FLAT.csv","flat","2","stroke","-1"
"shearx_P2_tap_1_FLAT.csv","flat","2","tap","-1"
"shearx_P2_tap_2_FLAT.csv","flat","2","tap","-1"
"shearx_P2_tap_3_FLAT.csv","flat","2","tap","-1"
"shearx_P2_tap_4_FLAT.csv","flat","2","tap","-1"
"shearx_P2_tap_5_FLAT.csv","flat","2","tap","-1"
"shearx_P2_tap_6_FLAT.csv","flat","2","tap","-1"
"shearx_P2_tap_7_FLAT.csv","flat","2","tap","-1"
"shearx_P2_tickle_1_FLAT.csv","flat","2","tickle","-1"
"shearx_P2_tickle_2_FLAT.csv","flat","2","tickle","-1"
"shearx_P2_tickle_3_FLAT.csv","flat","2","tickle","-1"
"shearx_P2_tickle_4_FLAT.csv","flat","2","tickle","-1"
"shearx_P2_tickle_5_FLAT.csv","flat","2","tickle","-1"
"shearx_P2_tickle_6_FLAT.csv","flat","2","tickle","-1"
"shearx_P2_tickle_7_FLAT.csv","flat","2","tickle","-1"
"shearx_P3_constant_1_FLAT.csv","flat","3","constant","-1"
"shearx_P3_constant_2_FLAT.csv","flat","3","constant","-1"
"shearx_P3_constant_3_FLAT.csv","flat","3","constant","-1"
"shearx_P3_constant_4_FLAT.csv","flat","3","constant","-1"
"shearx_P3_constant_5_FLAT.csv","flat","3","constant","-1"
"shearx_P3_constant_6_FLAT.csv","flat","3","constant","-1"
"shearx_P3_constant_7_FLAT.csv","flat","3","constant","-1"
"shearx_P3_constant_8_FLAT.csv","flat","3","constant","-1"
"shearx_P3_freeplay_1_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_freeplay_2_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_freeplay_3_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_freeplay_4_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_freeplay_5_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_freeplay_6_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_freeplay_7_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_freeplay_8_FLAT.csv","flat","3","freeplay","-1"
"shearx_P3_no_1_FLAT.csv","flat","3","no","-1"
"shearx_P3_no_2_FLAT.csv","flat","3","no","-1"
"shearx_P3_no_3_FLAT.csv","flat","3","no","-1"
"shearx_P3_no_4_FLAT.csv","flat","3","no","-1"
"shearx_P3_no_5_FLAT.csv","flat","3","no","-1"
"shearx_P3_no_6_FLAT.csv","flat","3","no","-1"
"shearx_P3_no_7_FLAT.csv","flat","3","no","-1"
"shearx_P3_no_8_FLAT.csv","flat","3","no","-1"
"shearx_P3_pat_1_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pat_2_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pat_3_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pat_4_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pat_5_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pat_6_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pat_7_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pat_8_FLAT.csv","flat","3","pat","-1"
"shearx_P3_pinch_1_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_pinch_2_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_pinch_3_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_pinch_4_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_pinch_5_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_pinch_6_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_pinch_7_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_pinch_8_FLAT.csv","flat","3","pinch","-1"
"shearx_P3_poke_1_FLAT.csv","flat","3","poke","-1"
"shearx_P3_poke_2_FLAT.csv","flat","3","poke","-1"
"shearx_P3_poke_3_FLAT.csv","flat","3","poke","-1"
"shearx_P3_poke_4_FLAT.csv","flat","3","poke","-1"
"shearx_P3_poke_5_FLAT.csv","flat","3","poke","-1"
"shearx_P3_poke_6_FLAT.csv","flat","3","poke","-1"
"shearx_P3_poke_7_FLAT.csv","flat","3","poke","-1"
"shearx_P3_rub_1_FLAT.csv","flat","3","rub","-1"
"shearx_P3_rub_2_FLAT.csv","flat","3","rub","-1"
"shearx_P3_rub_3_FLAT.csv","flat","3","rub","-1"
"shearx_P3_rub_4_FLAT.csv","flat","3","rub","-1"
"shearx_P3_rub_5_FLAT.csv","flat","3","rub","-1"
"shearx_P3_rub_6_FLAT.csv","flat","3","rub","-1"
"shearx_P3_rub_7_FLAT.csv","flat","3","rub","-1"
"shearx_P3_rub_8_FLAT.csv","flat","3","rub","-1"
"shearx_P3_scratch_1_FLAT.csv","flat","3","scratch","-1"
"shearx_P3_scratch_2_FLAT.csv","flat","3","scratch","-1"
"shearx_P3_scratch_3_FLAT.csv","flat","3","scratch","-1"
"shearx_P3_scratch_4_FLAT.csv","flat","3","scratch","-1"
"shearx_P3_scratch_5_FLAT.csv","flat","3","scratch","-1"
"shearx_P3_scratch_6_FLAT.csv","flat","3","scratch","-1"
"shearx_P3_scratch_7_FLAT.csv","flat","3","scratch","-1"
"shearx_P3_stroke_1_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_stroke_2_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_stroke_3_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_stroke_4_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_stroke_5_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_stroke_6_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_stroke_7_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_stroke_8_FLAT.csv","flat","3","stroke","-1"
"shearx_P3_tap_1_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tap_2_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tap_3_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tap_4_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tap_5_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tap_6_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tap_7_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tap_8_FLAT.csv","flat","3","tap","-1"
"shearx_P3_tickle_1_FLAT.csv","flat","3","tickle","-1"
"shearx_P3_tickle_2_FLAT.csv","flat","3","tickle","-1"
"shearx_P3_tickle_3_FLAT.csv","flat","3","tickle","-1"
"shearx_P3_tickle_4_FLAT.csv","flat","3","tickle","-1"
"shearx_P3_tickle_5_FLAT.csv","flat","3","tickle","-1"
"shearx_P3_tickle_6_FLAT.csv","flat","3","tickle","-1"
"shearx_P3_tickle_7_FLAT.csv","flat","3","tickle","-1"
"shearx_P3_tickle_8_FLAT.csv","flat","3","tickle","-1"
"shearx_P4_constant_1_FLAT.csv","flat","4","constant","-1"
"shearx_P4_constant_2_FLAT.csv","flat","4","constant","-1"
"shearx_P4_constant_3_FLAT.csv","flat","4","constant","-1"
"shearx_P4_constant_4_FLAT.csv","flat","4","constant","-1"
"shearx_P4_constant_5_FLAT.csv","flat","4","constant","-1"
"shearx_P4_constant_6_FLAT.csv","flat","4","constant","-1"
"shearx_P4_constant_7_FLAT.csv","flat","4","constant","-1"
"shearx_P4_freeplay_1_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_freeplay_2_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_freeplay_3_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_freeplay_4_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_freeplay_5_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_freeplay_6_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_freeplay_7_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_freeplay_8_FLAT.csv","flat","4","freeplay","-1"
"shearx_P4_no_1_FLAT.csv","flat","4","no","-1"
"shearx_P4_no_2_FLAT.csv","flat","4","no","-1"
"shearx_P4_no_3_FLAT.csv","flat","4","no","-1"
"shearx_P4_no_4_FLAT.csv","flat","4","no","-1"
"shearx_P4_no_5_FLAT.csv","flat","4","no","-1"
"shearx_P4_no_6_FLAT.csv","flat","4","no","-1"
"shearx_P4_no_7_FLAT.csv","flat","4","no","-1"
"shearx_P4_no_8_FLAT.csv","flat","4","no","-1"
"shearx_P4_pat_1_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pat_2_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pat_3_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pat_4_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pat_5_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pat_6_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pat_7_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pat_8_FLAT.csv","flat","4","pat","-1"
"shearx_P4_pinch_1_FLAT.csv","flat","4","pinch","-1"
"shearx_P4_pinch_2_FLAT.csv","flat","4","pinch","-1"
"shearx_P4_pinch_3_FLAT.csv","flat","4","pinch","-1"
"shearx_P4_pinch_4_FLAT.csv","flat","4","pinch","-1"
"shearx_P4_pinch_5_FLAT.csv","flat","4","pinch","-1"
"shearx_P4_pinch_6_FLAT.csv","flat","4","pinch","-1"
"shearx_P4_pinch_7_FLAT.csv","flat","4","pinch","-1"
"shearx_P4_poke_1_FLAT.csv","flat","4","poke","-1"
"shearx_P4_poke_2_FLAT.csv","flat","4","poke","-1"
"shearx_P4_poke_3_FLAT.csv","flat","4","poke","-1"
"shearx_P4_poke_4_FLAT.csv","flat","4","poke","-1"
"shearx_P4_poke_5_FLAT.csv","flat","4","poke","-1"
"shearx_P4_poke_6_FLAT.csv","flat","4","poke","-1"
"shearx_P4_poke_7_FLAT.csv","flat","4","poke","-1"
"shearx_P4_poke_8_FLAT.csv","flat","4","poke","-1"
"shearx_P4_rub_1_FLAT.csv","flat","4","rub","-1"
"shearx_P4_rub_2_FLAT.csv","flat","4","rub","-1"
"shearx_P4_rub_3_FLAT.csv","flat","4","rub","-1"
"shearx_P4_rub_4_FLAT.csv","flat","4","rub","-1"
"shearx_P4_rub_5_FLAT.csv","flat","4","rub","-1"
"shearx_P4_rub_6_FLAT.csv","flat","4","rub","-1"
"shearx_P4_rub_7_FLAT.csv","flat","4","rub","-1"
"shearx_P4_rub_8_FLAT.csv","flat","4","rub","-1"
"shearx_P4_scratch_1_FLAT.csv","flat","4","scratch","-1"
"shearx_P4_scratch_2_FLAT.csv","flat","4","scratch","-1"
"shearx_P4_scratch_3_FLAT.csv","flat","4","scratch","-1"
"shearx_P4_scratch_4_FLAT.csv","flat","4","scratch","-1"
"shearx_P4_scratch_5_FLAT.csv","flat","4","scratch","-1"
"shearx_P4_scratch_6_FLAT.csv","flat","4","scratch","-1"
"shearx_P4_scratch_7_FLAT.csv","flat","4","scratch","-1"
"shearx_P4_stroke_1_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_stroke_2_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_stroke_3_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_stroke_4_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_stroke_5_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_stroke_6_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_stroke_7_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_stroke_8_FLAT.csv","flat","4","stroke","-1"
"shearx_P4_tap_1_FLAT.csv","flat","4","tap","-1"
"shearx_P4_tap_2_FLAT.csv","flat","4","tap","-1"
"shearx_P4_tap_3_FLAT.csv","flat","4","tap","-1"
"shearx_P4_tap_4_FLAT.csv","flat","4","tap","-1"
"shearx_P4_tap_5_FLAT.csv","flat","4","tap","-1"
"shearx_P4_tap_6_FLAT.csv","flat","4","tap","-1"
"shearx_P4_tap_7_FLAT.csv","flat","4","tap","-1"
